_id,RegiUn,Tipo punto monitoreo,Sector,Semana,Fecha,Tipo producto,Producto,MInimo,M*ximo,Promedio
1965,8,CarnicerÌa,Penco,39,2013-09-23T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Pechuga,2100,2698,"2453,2"
1966,8,CarnicerÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Trutro Entero,1998,2480,"2275,67"
1967,8,CarnicerÌa,ConcepciÛn,39,2013-09-23T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Trutro Entero,1680,2395,"2040,17"
1968,8,CarnicerÌa,Chiguayante,39,2013-09-23T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Trutro Entero,1980,2399,"2231,4"
1969,8,CarnicerÌa,Penco,39,2013-09-23T00:00:00,"Carne de Pollo, Cerdo y Pavo",Pollo Trutro Entero,1998,2380,"2231,2"
1970,8,CarnicerÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Negra,5300,6500,"5858,25"
1971,8,CarnicerÌa,ConcepciÛn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Negra,5495,6890,"6078,27"
1972,8,CarnicerÌa,Chiguayante,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Negra,5990,6980,"6513,6"
1973,8,CarnicerÌa,Penco,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Negra,5990,6780,"6269,2"
1974,8,CarnicerÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,4498,6500,"5695,75"
1975,8,CarnicerÌa,ConcepciÛn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,4990,6890,"5987,58"
1976,8,CarnicerÌa,Chiguayante,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,5990,6980,"6513,6"
1977,8,CarnicerÌa,Penco,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Paleta,5990,6780,"6269,2"
1978,8,CarnicerÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,5300,6500,"5908,25"
1979,8,CarnicerÌa,ConcepciÛn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,5495,6890,"6078,27"
1980,8,CarnicerÌa,Chiguayante,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,5990,6980,"6513,6"
1981,8,CarnicerÌa,Penco,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Posta Rosada,5990,6780,"6269,2"
1982,8,CarnicerÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,4598,5990,"5430,75"
1983,8,CarnicerÌa,ConcepciÛn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,4990,6480,"5887,33"
1984,8,CarnicerÌa,Chiguayante,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,4998,6800,"5949,5"
1985,8,CarnicerÌa,Penco,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Sobrecostilla,4998,5980,"5469,2"
1986,8,CarnicerÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,3998,5490,"4844,5"
1987,8,CarnicerÌa,ConcepciÛn,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,4498,5998,5144
1988,8,CarnicerÌa,Chiguayante,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,4900,5980,5560
1989,8,CarnicerÌa,Penco,39,2013-09-23T00:00:00,Carne de Bovino CategorÌa V,Tapapecho,4990,5780,"5309,2"
1990,8,PanaderÌa,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Pan,Hallulla corriente,890,1190,"1008,13"
1991,8,PanaderÌa,San Pedro de la Paz,30,2013-07-22T00:00:00,Pan,Hallulla corriente,750,1295,"936,25"
1992,8,PanaderÌa,ConcepciÛn,30,2013-07-22T00:00:00,Pan,Hallulla corriente,950,1490,"1112,08"
1993,8,PanaderÌa,Chiguayante,30,2013-07-22T00:00:00,Pan,Hallulla corriente,990,1100,"1049,6"
1994,8,PanaderÌa,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Pan,Hallulla especial,890,1350,"1089,17"
1995,8,PanaderÌa,San Pedro de la Paz,30,2013-07-22T00:00:00,Pan,Hallulla especial,750,1295,"936,25"
1996,8,PanaderÌa,ConcepciÛn,30,2013-07-22T00:00:00,Pan,Hallulla especial,980,1550,"1210,54"
1997,8,PanaderÌa,Chiguayante,30,2013-07-22T00:00:00,Pan,Hallulla especial,1050,1290,1150
1998,8,PanaderÌa,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Pan,Hallulla integral,890,1350,"1115,45"
1999,8,PanaderÌa,San Pedro de la Paz,30,2013-07-22T00:00:00,Pan,Hallulla integral,900,1295,"1048,33"
2000,8,PanaderÌa,ConcepciÛn,30,2013-07-22T00:00:00,Pan,Hallulla integral,980,1590,"1236,42"
2001,8,PanaderÌa,Chiguayante,30,2013-07-22T00:00:00,Pan,Hallulla integral,990,1290,1118
2002,8,PanaderÌa,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Pan,Marraqueta,890,1190,"1014,38"
2003,8,PanaderÌa,San Pedro de la Paz,30,2013-07-22T00:00:00,Pan,Marraqueta,750,1295,"936,25"
2004,8,PanaderÌa,ConcepciÛn,30,2013-07-22T00:00:00,Pan,Marraqueta,950,1490,"1139,77"
2005,8,PanaderÌa,Chiguayante,30,2013-07-22T00:00:00,Pan,Marraqueta,990,1100,"1049,6"
2006,8,PanaderÌa,Talcahuano-HualpÈn,31,2013-07-29T00:00:00,Pan,Hallulla corriente,850,1190,"1001,88"
2007,8,PanaderÌa,ConcepciÛn,31,2013-07-29T00:00:00,Pan,Hallulla corriente,980,1490,"1131,23"
2008,8,PanaderÌa,Chiguayante,31,2013-07-29T00:00:00,Pan,Hallulla corriente,990,1085,1037
2009,8,PanaderÌa,Penco,31,2013-07-29T00:00:00,Pan,Hallulla corriente,900,1050,"974,83"
2010,8,PanaderÌa,Talcahuano-HualpÈn,31,2013-07-29T00:00:00,Pan,Hallulla especial,990,1350,1135
2011,8,PanaderÌa,ConcepciÛn,31,2013-07-29T00:00:00,Pan,Hallulla especial,980,1490,"1137,7"
2012,8,PanaderÌa,Chiguayante,31,2013-07-29T00:00:00,Pan,Hallulla especial,1160,1200,1180
2013,8,PanaderÌa,Penco,31,2013-07-29T00:00:00,Pan,Hallulla especial,900,1200,"1074,83"
2014,8,PanaderÌa,Talcahuano-HualpÈn,31,2013-07-29T00:00:00,Pan,Hallulla integral,990,1350,"1138,33"
2015,8,PanaderÌa,ConcepciÛn,31,2013-07-29T00:00:00,Pan,Hallulla integral,980,1550,"1203,83"
2016,8,PanaderÌa,Chiguayante,31,2013-07-29T00:00:00,Pan,Hallulla integral,990,1160,1075
2017,8,PanaderÌa,Penco,31,2013-07-29T00:00:00,Pan,Hallulla integral,900,1400,"1116,5"
2018,8,PanaderÌa,Talcahuano-HualpÈn,31,2013-07-29T00:00:00,Pan,Marraqueta,850,1190,1001
2019,8,PanaderÌa,ConcepciÛn,31,2013-07-29T00:00:00,Pan,Marraqueta,980,1490,"1158,92"
2020,8,PanaderÌa,Chiguayante,31,2013-07-29T00:00:00,Pan,Marraqueta,990,1100,1047
2021,8,PanaderÌa,Penco,31,2013-07-29T00:00:00,Pan,Marraqueta,900,1050,"974,83"
2022,8,PanaderÌa,Talcahuano-HualpÈn,33,2013-12-08T00:00:00,Pan,Hallulla corriente,890,980,940
2023,8,PanaderÌa,ConcepciÛn,33,2013-12-08T00:00:00,Pan,Hallulla corriente,950,1490,"1113,36"
2024,8,PanaderÌa,Talcahuano-HualpÈn,33,2013-12-08T00:00:00,Pan,Hallulla especial,890,950,920
2025,8,PanaderÌa,ConcepciÛn,33,2013-12-08T00:00:00,Pan,Hallulla especial,980,1490,"1155,33"
2026,8,PanaderÌa,Talcahuano-HualpÈn,33,2013-12-08T00:00:00,Pan,Hallulla integral,890,1080,"973,33"
2027,8,PanaderÌa,ConcepciÛn,33,2013-12-08T00:00:00,Pan,Hallulla integral,980,1590,"1244,75"
2028,8,PanaderÌa,Talcahuano-HualpÈn,33,2013-12-08T00:00:00,Pan,Marraqueta,890,980,940
2029,8,PanaderÌa,ConcepciÛn,33,2013-12-08T00:00:00,Pan,Marraqueta,950,1490,"1139,07"
2030,8,PanaderÌa,Talcahuano-HualpÈn,34,2013-08-19T00:00:00,Pan,Hallulla corriente,850,1199,"998,89"
2031,8,PanaderÌa,ConcepciÛn,34,2013-08-19T00:00:00,Pan,Hallulla corriente,950,1490,"1118,36"
2032,8,PanaderÌa,Chiguayante,34,2013-08-19T00:00:00,Pan,Hallulla corriente,990,1090,1026
2033,8,PanaderÌa,Penco,34,2013-08-19T00:00:00,Pan,Hallulla corriente,900,1050,"974,83"
2034,8,PanaderÌa,Talcahuano-HualpÈn,34,2013-08-19T00:00:00,Pan,Hallulla especial,890,1350,"1085,24"
2035,8,PanaderÌa,ConcepciÛn,34,2013-08-19T00:00:00,Pan,Hallulla especial,980,1550,"1203,55"
2036,8,PanaderÌa,Chiguayante,34,2013-08-19T00:00:00,Pan,Hallulla especial,990,1290,1140
2037,8,PanaderÌa,Penco,34,2013-08-19T00:00:00,Pan,Hallulla especial,900,1150,"1049,83"
2038,8,PanaderÌa,Talcahuano-HualpÈn,34,2013-08-19T00:00:00,Pan,Hallulla integral,890,1350,"1121,58"
2039,8,PanaderÌa,ConcepciÛn,34,2013-08-19T00:00:00,Pan,Hallulla integral,980,1599,1242
2040,8,PanaderÌa,Chiguayante,34,2013-08-19T00:00:00,Pan,Hallulla integral,1100,1290,1195
2041,8,PanaderÌa,Penco,34,2013-08-19T00:00:00,Pan,Hallulla integral,999,1400,"1169,8"
2042,8,PanaderÌa,Talcahuano-HualpÈn,34,2013-08-19T00:00:00,Pan,Marraqueta,850,1199,"993,28"
2043,8,PanaderÌa,ConcepciÛn,34,2013-08-19T00:00:00,Pan,Marraqueta,950,1490,"1151,21"
2044,8,PanaderÌa,Chiguayante,34,2013-08-19T00:00:00,Pan,Marraqueta,990,1090,1038
2045,8,PanaderÌa,Penco,34,2013-08-19T00:00:00,Pan,Marraqueta,900,1050,"974,83"
2046,8,PanaderÌa,Talcahuano-HualpÈn,35,2013-08-26T00:00:00,Pan,Hallulla corriente,850,1190,"983,68"
2047,8,PanaderÌa,ConcepciÛn,35,2013-08-26T00:00:00,Pan,Hallulla corriente,950,1490,"1123,73"
2048,8,PanaderÌa,Chiguayante,35,2013-08-26T00:00:00,Pan,Hallulla corriente,800,1085,987
2049,8,PanaderÌa,Penco,35,2013-08-26T00:00:00,Pan,Hallulla corriente,890,1050,"962,71"
2050,8,PanaderÌa,Talcahuano-HualpÈn,35,2013-08-26T00:00:00,Pan,Hallulla especial,890,1350,"1113,85"
2051,8,PanaderÌa,ConcepciÛn,35,2013-08-26T00:00:00,Pan,Hallulla especial,980,1500,"1199,75"
2052,8,PanaderÌa,Chiguayante,35,2013-08-26T00:00:00,Pan,Hallulla especial,800,1160,1040
2053,8,PanaderÌa,Penco,35,2013-08-26T00:00:00,Pan,Hallulla especial,900,1200,1077
2054,8,PanaderÌa,Talcahuano-HualpÈn,35,2013-08-26T00:00:00,Pan,Hallulla integral,890,1590,"1175,83"
2055,8,PanaderÌa,ConcepciÛn,35,2013-08-26T00:00:00,Pan,Hallulla integral,980,1590,"1238,29"
2056,8,PanaderÌa,Chiguayante,35,2013-08-26T00:00:00,Pan,Hallulla integral,800,1160,1000
2057,8,PanaderÌa,Penco,35,2013-08-26T00:00:00,Pan,Hallulla integral,999,1400,"1199,8"
2058,8,PanaderÌa,Talcahuano-HualpÈn,35,2013-08-26T00:00:00,Pan,Marraqueta,850,1190,"982,78"
2059,8,PanaderÌa,ConcepciÛn,35,2013-08-26T00:00:00,Pan,Marraqueta,950,1490,"1147,73"
2060,8,PanaderÌa,Chiguayante,35,2013-08-26T00:00:00,Pan,Marraqueta,800,1085,987
2061,8,PanaderÌa,Penco,35,2013-08-26T00:00:00,Pan,Marraqueta,890,1050,"962,71"
2062,8,PanaderÌa,Talcahuano-HualpÈn,36,2013-02-09T00:00:00,Pan,Hallulla corriente,850,1190,"974,44"
2063,8,PanaderÌa,ConcepciÛn,36,2013-02-09T00:00:00,Pan,Hallulla corriente,890,1490,"1124,38"
2064,8,PanaderÌa,Chiguayante,36,2013-02-09T00:00:00,Pan,Hallulla corriente,809,1085,"988,8"
2065,8,PanaderÌa,Penco,36,2013-02-09T00:00:00,Pan,Hallulla corriente,890,1050,"962,71"
2066,8,PanaderÌa,Talcahuano-HualpÈn,36,2013-02-09T00:00:00,Pan,Hallulla especial,890,1350,"1093,75"
2067,8,PanaderÌa,ConcepciÛn,36,2013-02-09T00:00:00,Pan,Hallulla especial,890,1550,1219
2068,8,PanaderÌa,Chiguayante,36,2013-02-09T00:00:00,Pan,Hallulla especial,800,1160,1030
2069,8,PanaderÌa,Penco,36,2013-02-09T00:00:00,Pan,Hallulla especial,900,1150,"1049,83"
2070,8,PanaderÌa,Talcahuano-HualpÈn,36,2013-02-09T00:00:00,Pan,Hallulla integral,890,1350,"1126,67"
2071,8,PanaderÌa,ConcepciÛn,36,2013-02-09T00:00:00,Pan,Hallulla integral,890,1590,"1234,38"
2072,8,PanaderÌa,Chiguayante,36,2013-02-09T00:00:00,Pan,Hallulla integral,800,1160,1000
2073,8,PanaderÌa,Penco,36,2013-02-09T00:00:00,Pan,Hallulla integral,999,1400,"1169,8"
2074,8,PanaderÌa,Talcahuano-HualpÈn,36,2013-02-09T00:00:00,Pan,Marraqueta,850,1190,970
2075,8,PanaderÌa,ConcepciÛn,36,2013-02-09T00:00:00,Pan,Marraqueta,890,1490,"1159,77"
2076,8,PanaderÌa,Chiguayante,36,2013-02-09T00:00:00,Pan,Marraqueta,800,1085,987
2077,8,PanaderÌa,Penco,36,2013-02-09T00:00:00,Pan,Marraqueta,900,1050,977
2078,8,PanaderÌa,Talcahuano-HualpÈn,37,2013-09-09T00:00:00,Pan,Hallulla corriente,850,1190,"996,79"
2079,8,PanaderÌa,ConcepciÛn,37,2013-09-09T00:00:00,Pan,Hallulla corriente,950,1490,"1118,36"
2080,8,PanaderÌa,Chiguayante,37,2013-09-09T00:00:00,Pan,Hallulla corriente,800,1085,987
2081,8,PanaderÌa,Penco,37,2013-09-09T00:00:00,Pan,Hallulla corriente,890,1050,"969,86"
2082,8,PanaderÌa,Talcahuano-HualpÈn,37,2013-09-09T00:00:00,Pan,Hallulla especial,890,1350,"1111,43"
2083,8,PanaderÌa,ConcepciÛn,37,2013-09-09T00:00:00,Pan,Hallulla especial,980,1500,"1199,75"
2084,8,PanaderÌa,Chiguayante,37,2013-09-09T00:00:00,Pan,Hallulla especial,800,1160,1030
2085,8,PanaderÌa,Penco,37,2013-09-09T00:00:00,Pan,Hallulla especial,999,1200,"1108,17"
2086,8,PanaderÌa,Talcahuano-HualpÈn,37,2013-09-09T00:00:00,Pan,Hallulla integral,890,1590,"1176,92"
2087,8,PanaderÌa,ConcepciÛn,37,2013-09-09T00:00:00,Pan,Hallulla integral,980,1590,"1241,31"
2088,8,PanaderÌa,Chiguayante,37,2013-09-09T00:00:00,Pan,Hallulla integral,800,1160,1030
2089,8,PanaderÌa,Penco,37,2013-09-09T00:00:00,Pan,Hallulla integral,999,1400,"1208,17"
2090,8,PanaderÌa,Talcahuano-HualpÈn,37,2013-09-09T00:00:00,Pan,Marraqueta,850,1250,"1004,94"
2091,8,PanaderÌa,ConcepciÛn,37,2013-09-09T00:00:00,Pan,Marraqueta,950,1490,"1146,93"
2092,8,PanaderÌa,Chiguayante,37,2013-09-09T00:00:00,Pan,Marraqueta,800,1085,987
2093,8,PanaderÌa,Penco,37,2013-09-09T00:00:00,Pan,Marraqueta,950,1050,"984,14"
2094,8,PanaderÌa,ConcepciÛn,38,2013-09-16T00:00:00,Pan,Hallulla corriente,980,1490,"1153,7"
2095,8,PanaderÌa,ConcepciÛn,38,2013-09-16T00:00:00,Pan,Hallulla especial,1050,1550,"1276,7"
2096,8,PanaderÌa,ConcepciÛn,38,2013-09-16T00:00:00,Pan,Hallulla integral,1050,1590,"1286,7"
2097,8,PanaderÌa,ConcepciÛn,38,2013-09-16T00:00:00,Pan,Marraqueta,980,1490,"1189,7"
2098,8,PanaderÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Pan,Hallulla corriente,850,1199,"996,79"
2099,8,PanaderÌa,ConcepciÛn,39,2013-09-23T00:00:00,Pan,Hallulla corriente,950,1490,1107
2100,8,PanaderÌa,Chiguayante,39,2013-09-23T00:00:00,Pan,Hallulla corriente,800,1085,987
2101,8,PanaderÌa,Penco,39,2013-09-23T00:00:00,Pan,Hallulla corriente,890,1050,"962,71"
2102,8,PanaderÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Pan,Hallulla especial,890,1350,"1121,46"
2103,8,PanaderÌa,ConcepciÛn,39,2013-09-23T00:00:00,Pan,Hallulla especial,980,1550,"1230,57"
2104,8,PanaderÌa,Chiguayante,39,2013-09-23T00:00:00,Pan,Hallulla especial,800,1160,1030
2105,8,PanaderÌa,Penco,39,2013-09-23T00:00:00,Pan,Hallulla especial,900,1200,"1062,71"
2106,8,PanaderÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Pan,Hallulla integral,890,1590,"1178,38"
2107,8,PanaderÌa,ConcepciÛn,39,2013-09-23T00:00:00,Pan,Hallulla integral,980,1590,"1240,62"
2108,8,PanaderÌa,Chiguayante,39,2013-09-23T00:00:00,Pan,Hallulla integral,800,1160,1030
2109,8,PanaderÌa,Penco,39,2013-09-23T00:00:00,Pan,Hallulla integral,900,1450,"1129,8"
2110,8,PanaderÌa,Talcahuano-HualpÈn,39,2013-09-23T00:00:00,Pan,Marraqueta,850,1190,"996,11"
2111,8,PanaderÌa,ConcepciÛn,39,2013-09-23T00:00:00,Pan,Marraqueta,950,1490,"1132,71"
2112,8,PanaderÌa,Chiguayante,39,2013-09-23T00:00:00,Pan,Marraqueta,800,1085,987
2113,8,PanaderÌa,Penco,39,2013-09-23T00:00:00,Pan,Marraqueta,890,1050,"962,71"
2114,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Abastero,3990,5399,"4867,86"
2115,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Abastero,4490,6390,"5426,33"
2116,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Abastero,3890,6490,"4622,7"
2117,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Abastero,3990,5399,"4694,5"
2118,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 1,730,989,852
2119,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 1,745,970,"852,63"
2120,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 1,730,955,"821,36"
2121,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 1,745,1110,"876,08"
2122,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 2,720,899,"808,5"
2123,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 2,725,930,"818,6"
2124,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 2,690,899,"806,85"
2125,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Arroz,Arroz grano Ancho grado 2,725,910,"825,23"
2126,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Arroz,Arroz grano Delgado grado 2,455,745,"641,42"
2127,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Arroz,Arroz grano Delgado grado 2,455,859,"692,78"
2128,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Arroz,Arroz grano Delgado grado 2,455,919,658
2129,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Arroz,Arroz grano Delgado grado 2,455,750,"687,11"
2130,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,3990,5499,"4755,4"
2131,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,4190,5990,5090
2132,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,4290,5290,"4942,25"
2133,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asado Carnicero,4690,4690,4690
2134,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asiento,5790,7199,"6712,67"
2135,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asiento,5590,8990,"6942,25"
2136,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asiento,5790,10499,"6993,86"
2137,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Asiento,6299,7199,6749
2138,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Az˙car,Az˙car,459,615,"539,63"
2139,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Az˙car,Az˙car,459,685,"585,29"
2140,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Az˙car,Az˙car,456,615,"545,75"
2141,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Az˙car,Az˙car,459,679,"570,5"
2142,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,3990,3990,3990
2143,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,3990,5359,"4584,5"
2144,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,3990,5490,"4629,75"
2145,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Costillar,3990,4999,"4494,5"
2146,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Lomo,4799,4799,4799
2147,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Lomo,3690,4799,"4096,33"
2148,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Lomo,4799,5190,"5044,5"
2149,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,2890,3999,"3677,83"
2150,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,2790,4150,"3457,25"
2151,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,2890,3999,"3521,14"
2152,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Cerdo Pulpa s/hueso,3190,3999,"3729,33"
2153,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2390,3399,"2969,5"
2154,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2690,3399,3093
2155,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2690,4199,"3187,92"
2156,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (Parrillera),2490,2490,2490
2157,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),2990,4199,"3644,5"
2158,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),2990,4750,"3782,25"
2159,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),2990,4290,"3551,33"
2160,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,"Carne de Pollo, Cerdo y Pavo",Chuleta (centro),3190,4199,"3862,67"
2161,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Filete,6990,11399,"10235,4"
2162,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Filete,8990,13590,"10857,25"
2163,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Filete,8990,14590,"10794,5"
2164,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Carne de Bovino CategorÌa V,Filete,11399,11399,11399
2165,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Legumbres,Garbanzos sin piel,1019,2919,"2034,74"
2166,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Legumbres,Garbanzos sin piel,1215,2919,"2174,67"
2167,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Legumbres,Garbanzos sin piel,1215,2919,"2281,65"
2168,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Legumbres,Garbanzos sin piel,1215,2919,"2101,92"
2169,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Pan,Hallulla corriente,888,949,914
2170,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Pan,Hallulla corriente,840,990,"919,25"
2171,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Pan,Hallulla corriente,825,989,"927,5"
2172,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Pan,Hallulla corriente,898,1085,"945,6"
2173,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Pan,Hallulla especial,1189,1398,"1311,83"
2174,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Pan,Hallulla especial,1149,1398,1279
2175,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Pan,Hallulla especial,1189,1398,"1304,33"
2176,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Pan,Hallulla especial,949,1398,"1260,6"
2177,8,Supermercado,Talcahuano-HualpÈn,30,2013-07-22T00:00:00,Pan,Hallulla integral,1149,1398,"1309,75"
2178,8,Supermercado,San Pedro de la Paz,30,2013-07-22T00:00:00,Pan,Hallulla integral,1149,1398,"1271,75"
2179,8,Supermercado,ConcepciÛn,30,2013-07-22T00:00:00,Pan,Hallulla integral,1149,1449,"1324,57"
2180,8,Supermercado,Chiguayante,30,2013-07-22T00:00:00,Pan,Hallulla integral,1149,1398,"1300,6"
