id_time,id_city,id_product,spot,min,max,average,_id
6,4,28,Feria libre,70,80,75.0,1742
6,5,28,Feria libre,20,25,22.5,1743
6,4,29,Feria libre,700,800,750.0,1744
6,5,30,Feria libre,300,400,331.43,1745
6,5,30,Feria libre,200,250,233.33,1746
7,5,1,Feria libre,90,150,120.0,1747
7,4,1,Feria libre,100,150,125.0,1748
7,4,1,Feria libre,80,80,80.0,1749
7,5,1,Feria libre,80,100,88.57,1750
7,5,2,Feria libre,700,1000,787.5,1751
7,4,2,Feria libre,900,1000,950.0,1752
7,5,2,Feria libre,500,700,566.67,1753
7,4,2,Feria libre,800,800,800.0,1754
7,4,3,Feria libre,500,700,600.0,1755
7,5,3,Feria libre,700,800,750.0,1756
7,5,3,Feria libre,500,600,550.0,1757
7,4,4,Feria libre,200,250,225.0,1758
7,5,4,Feria libre,220,300,265.0,1759
7,4,4,Feria libre,166,166,166.0,1760
7,5,4,Feria libre,180,200,191.43,1761
7,5,5,Feria libre,300,400,350.0,1762
7,4,5,Feria libre,330,400,365.0,1763
7,4,5,Feria libre,250,250,250.0,1764
7,5,5,Feria libre,250,250,250.0,1765
7,4,6,Feria libre,600,700,650.0,1766
7,5,6,Feria libre,700,800,750.0,1767
7,4,6,Feria libre,500,500,500.0,1768
7,5,8,Feria libre,300,400,368.75,1769
7,4,8,Feria libre,400,400,400.0,1770
7,5,8,Feria libre,200,300,250.0,1771
7,5,9,Feria libre,500,800,658.33,1772
7,4,9,Feria libre,600,900,750.0,1773
7,5,9,Feria libre,350,600,470.0,1774
7,4,9,Feria libre,600,600,600.0,1775
7,5,10,Feria libre,400,600,500.0,1776
7,4,10,Feria libre,500,700,600.0,1777
7,5,10,Feria libre,30,400,271.67,1778
7,4,10,Feria libre,500,500,500.0,1779
7,5,11,Feria libre,250,300,275.0,1780
7,4,11,Feria libre,300,400,337.5,1781
7,5,11,Feria libre,200,200,200.0,1782
7,4,11,Feria libre,250,250,250.0,1783
7,4,31,Feria libre,500,600,550.0,1784
7,5,31,Feria libre,500,800,600.0,1785
7,4,31,Feria libre,400,400,400.0,1786
7,5,31,Feria libre,400,600,500.0,1787
7,4,13,Feria libre,400,500,433.33,1788
7,5,13,Feria libre,400,600,500.0,1789
7,5,14,Feria libre,350,500,406.25,1790
7,4,14,Feria libre,400,500,433.33,1791
7,5,14,Feria libre,300,350,320.0,1792
7,5,15,Feria libre,400,500,450.0,1793
7,5,15,Feria libre,330,350,343.33,1794
7,5,33,Feria libre,300,400,350.0,1795
7,5,16,Feria libre,300,350,325.0,1796
7,4,16,Feria libre,300,400,362.5,1797
7,4,16,Feria libre,300,300,300.0,1798
7,5,34,Feria libre,250,400,330.0,1799
7,4,34,Feria libre,300,400,362.5,1800
7,5,34,Feria libre,200,300,250.0,1801
7,4,34,Feria libre,300,300,300.0,1802
7,5,18,Feria libre,1200,1500,1350.0,1803
7,5,18,Feria libre,1000,1000,1000.0,1804
7,4,18,Feria libre,1200,1300,1250.0,1805
7,5,19,Feria libre,1000,1200,1100.0,1806
7,4,19,Feria libre,1200,1300,1250.0,1807
7,4,20,Feria libre,240,400,300.0,1808
7,4,32,Feria libre,240,400,300.0,1809
7,5,32,Feria libre,300,350,332.5,1810
7,5,32,Feria libre,250,280,265.0,1811
7,5,21,Feria libre,250,350,300.0,1812
7,4,21,Feria libre,330,400,365.0,1813
7,5,21,Feria libre,175,230,201.67,1814
7,4,21,Feria libre,250,250,250.0,1815
7,5,22,Feria libre,500,600,550.0,1816
7,4,22,Feria libre,500,600,566.67,1817
7,5,23,Feria libre,400,500,441.67,1818
7,4,23,Feria libre,600,700,650.0,1819
7,4,23,Feria libre,500,500,500.0,1820
7,5,24,Feria libre,350,500,418.75,1821
7,4,24,Feria libre,400,500,437.5,1822
7,4,24,Feria libre,300,300,300.0,1823
7,5,24,Feria libre,350,350,350.0,1824
7,5,25,Feria libre,1200,1200,1200.0,1825
7,4,25,Feria libre,1800,1800,1800.0,1826
7,4,26,Feria libre,700,800,733.33,1827
7,5,26,Feria libre,700,800,733.33,1828
7,4,26,Feria libre,600,600,600.0,1829
7,5,26,Feria libre,500,800,620.0,1830
7,4,27,Feria libre,500,600,550.0,1831
7,5,27,Feria libre,500,700,600.0,1832
7,4,27,Feria libre,400,400,400.0,1833
7,5,27,Feria libre,400,500,466.67,1834
7,4,28,Feria libre,25,40,31.25,1835
7,5,28,Feria libre,40,60,47.5,1836
7,5,28,Feria libre,25,30,28.33,1837
7,5,29,Feria libre,500,700,600.0,1838
7,5,30,Feria libre,300,400,350.0,1839
7,4,30,Feria libre,330,400,365.0,1840
7,4,30,Feria libre,250,250,250.0,1841
7,5,30,Feria libre,200,300,250.0,1842
8,5,1,Feria libre,100,130,113.13,1843
8,4,1,Feria libre,120,150,135.0,1844
8,5,1,Feria libre,80,80,80.0,1845
8,4,1,Feria libre,100,100,100.0,1846
8,5,2,Feria libre,900,1000,950.0,1847
8,5,2,Feria libre,700,800,775.0,1848
8,5,3,Feria libre,500,700,600.0,1849
8,5,3,Feria libre,400,500,440.0,1850
8,4,4,Feria libre,250,300,275.0,1851
8,5,4,Feria libre,250,333,291.13,1852
8,5,4,Feria libre,100,200,166.29,1853
8,4,4,Feria libre,180,200,190.0,1854
8,5,5,Feria libre,250,330,302.5,1855
8,5,5,Feria libre,200,250,225.0,1856
8,5,6,Feria libre,600,700,650.0,1857
8,5,6,Feria libre,500,500,500.0,1858
8,5,7,Feria libre,1000,1000,1000.0,1859
8,5,8,Feria libre,400,500,443.75,1860
8,4,8,Feria libre,400,500,450.0,1861
8,5,8,Feria libre,300,350,325.0,1862
8,5,9,Feria libre,500,700,600.0,1863
8,5,9,Feria libre,400,600,487.5,1864
8,5,10,Feria libre,400,600,525.0,1865
8,4,10,Feria libre,500,600,550.0,1866
8,4,10,Feria libre,300,400,350.0,1867
8,5,10,Feria libre,300,450,362.5,1868
8,5,11,Feria libre,200,250,225.0,1869
8,4,11,Feria libre,250,300,275.0,1870
8,4,11,Feria libre,200,200,200.0,1871
8,5,31,Feria libre,400,600,500.0,1872
8,5,13,Feria libre,400,600,475.0,1873
8,4,13,Feria libre,500,600,550.0,1874
8,5,13,Feria libre,400,400,400.0,1875
8,5,14,Feria libre,300,500,387.5,1876
8,4,14,Feria libre,450,500,475.0,1877
8,5,14,Feria libre,300,300,300.0,1878
8,4,14,Feria libre,350,400,375.0,1879
8,4,15,Feria libre,400,400,400.0,1880
8,5,33,Feria libre,400,500,450.0,1881
8,5,16,Feria libre,300,400,336.25,1882
8,5,16,Feria libre,300,300,300.0,1883
8,5,34,Feria libre,300,400,336.25,1884
8,5,34,Feria libre,300,300,300.0,1885
8,5,17,Feria libre,300,400,336.25,1886
8,5,17,Feria libre,300,300,300.0,1887
8,5,18,Feria libre,1000,1500,1200.0,1888
8,4,19,Feria libre,700,800,750.0,1889
8,5,19,Feria libre,1000,1200,1120.0,1890
8,5,20,Feria libre,469,500,493.8,1891
8,5,20,Feria libre,400,400,400.0,1892
8,4,32,Feria libre,350,400,375.0,1893
8,5,32,Feria libre,460,500,492.0,1894
8,4,32,Feria libre,250,330,290.0,1895
8,5,32,Feria libre,400,400,400.0,1896
8,5,21,Feria libre,300,330,315.0,1897
8,5,21,Feria libre,200,250,240.0,1898
8,5,22,Feria libre,500,600,557.14,1899
8,5,22,Feria libre,500,500,500.0,1900
8,5,23,Feria libre,500,600,550.0,1901
8,5,23,Feria libre,400,400,400.0,1902
8,4,24,Feria libre,400,450,425.0,1903
8,5,24,Feria libre,400,450,425.0,1904
8,4,24,Feria libre,300,350,325.0,1905
8,5,24,Feria libre,300,450,383.33,1906
8,5,25,Feria libre,1000,1200,1100.0,1907
8,5,26,Feria libre,600,700,650.0,1908
8,5,26,Feria libre,500,500,500.0,1909
8,5,27,Feria libre,500,800,631.25,1910
8,4,27,Feria libre,700,800,750.0,1911
8,5,27,Feria libre,400,600,475.0,1912
8,4,27,Feria libre,500,600,550.0,1913
8,5,28,Feria libre,25,30,27.5,1914
8,4,29,Feria libre,600,700,650.0,1915
8,5,30,Feria libre,250,330,308.75,1916
8,5,30,Feria libre,200,250,225.0,1917
10,4,1,Feria libre,100,120,110.0,1918
10,5,1,Feria libre,125,166,145.5,1919
10,5,1,Feria libre,80,100,91.43,1920
10,5,2,Feria libre,900,1200,1062.5,1921
10,4,2,Feria libre,1200,1200,1200.0,1922
10,5,2,Feria libre,800,900,875.0,1923
10,4,2,Feria libre,900,1000,950.0,1924
10,5,3,Feria libre,500,700,614.29,1925
10,5,3,Feria libre,1,500,383.5,1926
10,5,4,Feria libre,166,333,242.71,1927
10,4,4,Feria libre,330,350,340.0,1928
10,5,4,Feria libre,100,166,149.6,1929
10,4,4,Feria libre,250,280,265.0,1930
10,5,5,Feria libre,233,500,318.86,1931
10,5,5,Feria libre,200,250,225.0,1932
10,5,6,Feria libre,500,800,657.14,1933
10,5,6,Feria libre,500,600,540.0,1934
10,5,7,Feria libre,100,1200,950.0,1935
10,5,8,Feria libre,350,600,481.25,1936
10,5,8,Feria libre,300,400,333.33,1937
10,5,9,Feria libre,300,500,380.38,1938
10,5,9,Feria libre,250,350,300.0,1939
10,5,10,Feria libre,330,450,385.5,1940
10,4,10,Feria libre,450,500,475.0,1941
10,5,10,Feria libre,200,330,276.0,1942
10,4,10,Feria libre,300,400,350.0,1943
10,5,11,Feria libre,300,600,406.25,1944
10,4,11,Feria libre,400,500,450.0,1945
10,4,11,Feria libre,300,300,300.0,1946
10,5,11,Feria libre,300,400,350.0,1947
10,5,31,Feria libre,450,660,530.0,1948
10,4,31,Feria libre,600,600,600.0,1949
10,5,31,Feria libre,400,450,425.0,1950
10,5,13,Feria libre,400,600,516.67,1951
10,5,13,Feria libre,350,400,383.33,1952
10,5,14,Feria libre,400,600,478.57,1953
10,4,14,Feria libre,500,600,550.0,1954
10,5,14,Feria libre,350,400,375.0,1955
10,5,15,Feria libre,450,600,531.25,1956
10,4,15,Feria libre,500,600,550.0,1957
10,5,15,Feria libre,350,400,383.33,1958
10,4,33,Feria libre,450,500,475.0,1959
10,5,33,Feria libre,450,660,551.25,1960
10,5,33,Feria libre,300,400,362.5,1961
10,5,16,Feria libre,400,500,470.0,1962
10,5,16,Feria libre,350,500,416.67,1963
10,4,34,Feria libre,300,350,325.0,1964
10,5,34,Feria libre,400,500,460.0,1965
10,5,34,Feria libre,350,500,416.67,1966
10,5,17,Feria libre,400,500,450.0,1967
10,5,17,Feria libre,350,500,425.0,1968
10,5,18,Feria libre,1500,1500,1500.0,1969
10,5,18,Feria libre,1000,1300,1112.5,1970
10,4,19,Feria libre,800,1000,900.0,1971
10,5,19,Feria libre,1000,1300,1120.0,1972
10,5,20,Feria libre,400,500,451.43,1973
10,5,20,Feria libre,300,300,300.0,1974
10,5,32,Feria libre,400,500,451.43,1975
10,4,32,Feria libre,450,500,475.0,1976
10,5,32,Feria libre,300,500,366.67,1977
10,5,21,Feria libre,200,330,273.75,1978
10,5,21,Feria libre,100,150,110.0,1979
10,5,22,Feria libre,500,660,576.67,1980
10,4,22,Feria libre,700,800,750.0,1981
10,5,22,Feria libre,400,600,500.0,1982
10,4,22,Feria libre,500,600,550.0,1983
10,5,23,Feria libre,500,800,675.0,1984
10,5,23,Feria libre,400,600,500.0,1985
10,4,24,Feria libre,450,500,475.0,1986
10,5,24,Feria libre,400,600,481.25,1987
10,4,24,Feria libre,300,400,350.0,1988
10,5,24,Feria libre,350,450,400.0,1989
10,5,25,Feria libre,500,1200,983.33,1990
10,5,26,Feria libre,600,1000,837.5,1991
10,5,26,Feria libre,700,700,700.0,1992
10,5,27,Feria libre,500,700,600.0,1993
10,4,27,Feria libre,600,700,650.0,1994
10,4,27,Feria libre,400,500,450.0,1995
10,5,27,Feria libre,500,500,500.0,1996
10,5,28,Feria libre,40,60,50.0,1997
10,4,28,Feria libre,90,100,95.0,1998
10,5,28,Feria libre,25,30,26.0,1999
10,4,29,Feria libre,700,800,750.0,2000
10,5,30,Feria libre,250,330,292.5,2001
10,5,30,Feria libre,200,250,225.0,2002
2,6,1,Supermercado,150,319,248.0,2003
2,3,1,Supermercado,249,319,286.0,2004
2,5,1,Supermercado,109,409,307.33,2005
2,4,1,Supermercado,206,409,318.25,2006
2,3,1,Supermercado,263,263,263.0,2007
2,4,2,Supermercado,499,852,655.0,2008
2,3,2,Supermercado,790,829,809.5,2009
2,5,2,Supermercado,769,849,824.0,2010
2,6,2,Supermercado,739,1295,940.5,2011
2,5,2,Supermercado,829,850,839.5,2012
2,5,3,Supermercado,519,590,569.2,2013
2,4,3,Supermercado,519,670,583.56,2014
2,6,3,Supermercado,519,930,623.2,2015
2,3,3,Supermercado,589,859,674.25,2016
2,5,4,Supermercado,146,266,231.14,2017
2,3,4,Supermercado,153,373,241.25,2018
2,6,4,Supermercado,194,279,250.5,2019
2,4,4,Supermercado,230,270,251.5,2020
2,5,4,Supermercado,160,160,160.0,2021
2,6,5,Supermercado,439,439,439.0,2022
2,4,5,Supermercado,539,599,554.0,2023
2,3,5,Supermercado,589,599,594.0,2024
2,5,5,Supermercado,599,599,599.0,2025
2,4,6,Supermercado,499,739,698.1,2026
2,6,6,Supermercado,699,719,705.67,2027
2,5,6,Supermercado,699,739,715.67,2028
2,3,6,Supermercado,690,899,751.75,2029
2,5,7,Supermercado,729,1538,1267.4,2030
2,4,7,Supermercado,980,1500,1375.91,2031
2,6,7,Supermercado,1378,1398,1388.0,2032
2,3,7,Supermercado,1378,2998,1938.0,2033
2,3,8,Supermercado,499,619,569.33,2034
2,4,8,Supermercado,330,759,621.44,2035
2,6,8,Supermercado,526,839,695.6,2036
2,5,8,Supermercado,562,799,708.25,2037
2,5,9,Supermercado,739,890,783.13,2038
2,4,9,Supermercado,590,890,796.09,2039
2,3,9,Supermercado,739,890,806.33,2040
2,6,9,Supermercado,739,1170,835.4,2041
2,5,10,Supermercado,739,890,789.43,2042
2,3,10,Supermercado,739,999,842.67,2043
2,4,10,Supermercado,690,890,846.13,2044
2,6,10,Supermercado,790,1090,940.0,2045
2,4,10,Supermercado,499,595,547.0,2046
2,6,10,Supermercado,560,560,560.0,2047
2,6,11,Supermercado,380,699,488.75,2048
2,5,11,Supermercado,390,699,580.6,2049
2,4,11,Supermercado,489,699,654.71,2050
2,5,11,Supermercado,459,459,459.0,2051
2,3,11,Supermercado,400,699,547.0,2052
2,4,11,Supermercado,490,699,594.5,2053
2,5,31,Supermercado,990,990,990.0,2054
2,6,31,Supermercado,999,1290,1126.75,2055
2,6,12,Supermercado,799,799,799.0,2056
2,5,12,Supermercado,799,799,799.0,2057
2,3,12,Supermercado,999,999,999.0,2058
2,4,12,Supermercado,799,1290,1086.0,2059
2,4,12,Supermercado,990,990,990.0,2060
2,6,13,Supermercado,730,899,842.67,2061
2,3,13,Supermercado,749,919,855.67,2062
2,4,13,Supermercado,530,989,859.22,2063
2,5,13,Supermercado,842,999,922.25,2064
2,6,14,Supermercado,560,799,709.25,2065
2,3,14,Supermercado,659,799,736.75,2066
2,5,14,Supermercado,645,929,802.38,2067
2,4,14,Supermercado,759,929,863.73,2068
2,5,15,Supermercado,899,899,899.0,2069
2,4,15,Supermercado,959,959,959.0,2070
2,6,33,Supermercado,699,757,713.5,2071
2,3,33,Supermercado,650,819,741.75,2072
2,5,33,Supermercado,699,850,753.14,2073
2,4,33,Supermercado,530,999,796.0,2074
2,4,16,Supermercado,399,759,639.13,2075
2,5,16,Supermercado,390,899,639.71,2076
2,6,16,Supermercado,519,759,640.0,2077
2,3,16,Supermercado,639,759,699.0,2078
2,3,17,Supermercado,590,590,590.0,2079
2,4,17,Supermercado,729,729,729.0,2080
2,4,18,Supermercado,2290,2998,2621.9,2081
2,5,18,Supermercado,2260,2998,2683.63,2082
2,6,18,Supermercado,1692,3990,2769.5,2083
2,3,18,Supermercado,2290,3899,2911.5,2084
2,4,19,Supermercado,2090,2198,2163.71,2085
2,5,19,Supermercado,2190,2198,2196.0,2086
2,6,19,Supermercado,2198,2198,2198.0,2087
2,3,19,Supermercado,2198,2198,2198.0,2088
2,6,20,Supermercado,543,699,621.0,2089
2,4,20,Supermercado,580,699,643.73,2090
2,5,20,Supermercado,580,729,681.2,2091
2,3,20,Supermercado,710,710,710.0,2092
2,5,32,Supermercado,529,639,584.0,2093
2,3,32,Supermercado,699,749,715.67,2094
2,6,32,Supermercado,729,729,729.0,2095
2,6,21,Supermercado,395,499,445.5,2096
2,4,21,Supermercado,349,550,459.2,2097
2,5,21,Supermercado,419,550,489.2,2098
2,3,21,Supermercado,499,499,499.0,2099
2,4,21,Supermercado,499,499,499.0,2100
2,6,22,Supermercado,757,999,912.5,2101
2,3,22,Supermercado,799,999,919.5,2102
2,4,22,Supermercado,640,999,927.3,2103
2,5,22,Supermercado,757,999,953.88,2104
2,4,23,Supermercado,439,629,566.75,2105
2,6,23,Supermercado,539,629,583.2,2106
2,5,23,Supermercado,550,599,587.71,2107
2,3,23,Supermercado,550,699,606.0,2108
2,5,24,Supermercado,424,590,547.17,2109
2,3,24,Supermercado,499,699,579.5,2110
2,6,24,Supermercado,424,850,613.5,2111
2,4,24,Supermercado,590,699,669.5,2112
2,5,24,Supermercado,690,690,690.0,2113
2,6,25,Supermercado,2189,2189,2189.0,2114
2,3,25,Supermercado,2189,2399,2295.67,2115
2,4,25,Supermercado,2189,2990,2470.43,2116
2,5,26,Supermercado,780,939,819.17,2117
2,3,26,Supermercado,799,890,829.33,2118
2,4,26,Supermercado,700,939,868.33,2119
2,6,26,Supermercado,799,1090,884.25,2120
2,4,27,Supermercado,920,999,979.73,2121
2,5,27,Supermercado,849,1099,982.14,2122
2,6,27,Supermercado,849,1295,1035.5,2123
2,3,27,Supermercado,850,1299,1061.75,2124
2,6,28,Supermercado,77,87,80.67,2125
2,4,28,Supermercado,82,97,89.2,2126
2,3,28,Supermercado,87,99,91.75,2127
2,5,28,Supermercado,83,309,131.6,2128
2,5,29,Supermercado,800,999,919.33,2129
2,4,29,Supermercado,890,1389,1189.57,2130
2,6,29,Supermercado,1220,1350,1285.0,2131
2,4,30,Supermercado,299,589,421.67,2132
2,3,30,Supermercado,299,559,452.33,2133
2,6,30,Supermercado,299,589,462.33,2134
2,5,30,Supermercado,254,589,472.71,2135
3,7,1,Supermercado,150,310,213.33,2136
3,6,1,Supermercado,150,319,216.33,2137
3,5,1,Supermercado,299,380,326.67,2138
3,4,1,Supermercado,313,409,338.0,2139
3,5,1,Supermercado,296,296,296.0,2140
3,5,2,Supermercado,769,840,820.83,2141
3,7,2,Supermercado,829,829,829.0,2142
3,4,2,Supermercado,829,850,831.1,2143
3,6,2,Supermercado,829,1295,984.33,2144
3,6,2,Supermercado,739,739,739.0,2145
3,4,3,Supermercado,589,659,606.63,2146
3,5,3,Supermercado,589,659,612.67,2147
3,6,3,Supermercado,659,1090,874.5,2148
3,7,3,Supermercado,410,659,576.0,2149
3,5,3,Supermercado,589,659,641.5,2150
3,4,3,Supermercado,589,739,647.2,2151
3,6,4,Supermercado,217,260,238.5,2152
3,5,4,Supermercado,239,276,255.2,2153
3,4,4,Supermercado,167,869,288.73,2154
3,7,4,Supermercado,289,350,309.33,2155
3,5,4,Supermercado,123,156,139.5,2156
3,4,4,Supermercado,166,166,166.0,2157
3,7,5,Supermercado,600,600,600.0,2158
3,6,5,Supermercado,619,619,619.0,2159
3,5,5,Supermercado,599,639,619.0,2160
3,4,5,Supermercado,599,639,633.29,2161
3,6,6,Supermercado,650,699,684.25,2162
3,5,6,Supermercado,690,739,716.75,2163
3,4,6,Supermercado,690,949,759.17,2164
3,4,6,Supermercado,589,739,679.25,2165
3,5,6,Supermercado,689,699,696.5,2166
3,7,6,Supermercado,699,699,699.0,2167
3,6,7,Supermercado,1180,1198,1189.0,2168
3,4,7,Supermercado,1238,1500,1373.5,2169
3,7,7,Supermercado,1378,1378,1378.0,2170
3,5,7,Supermercado,1376,1500,1402.0,2171
3,4,8,Supermercado,590,759,650.33,2172
3,5,8,Supermercado,590,799,702.0,2173
3,7,8,Supermercado,590,759,702.67,2174
3,6,8,Supermercado,619,839,739.0,2175
3,6,9,Supermercado,489,1195,810.4,2176
3,4,9,Supermercado,739,949,910.1,2177
3,5,9,Supermercado,739,1330,939.25,2178
3,7,9,Supermercado,739,739,739.0,2179
3,5,9,Supermercado,739,890,789.33,2180
3,4,9,Supermercado,739,890,814.5,2181
3,5,10,Supermercado,739,949,805.83,2182
3,4,10,Supermercado,739,949,894.67,2183
3,7,10,Supermercado,560,750,659.75,2184
3,5,10,Supermercado,560,890,725.0,2185
3,4,10,Supermercado,745,900,822.5,2186
3,5,11,Supermercado,459,650,510.38,2187
3,7,11,Supermercado,459,650,514.5,2188
3,4,11,Supermercado,459,619,549.92,2189
3,6,11,Supermercado,380,799,562.8,2190
3,5,31,Supermercado,759,990,797.5,2191
3,7,31,Supermercado,759,990,874.5,2192
3,4,31,Supermercado,759,1059,886.0,2193
3,6,31,Supermercado,759,1290,1006.75,2194
3,7,31,Supermercado,759,759,759.0,2195
3,4,12,Supermercado,759,1059,959.0,2196
3,5,13,Supermercado,499,850,692.0,2197
3,7,13,Supermercado,699,699,699.0,2198
3,6,13,Supermercado,679,730,701.75,2199
3,4,13,Supermercado,699,1390,865.2,2200
3,5,13,Supermercado,499,499,499.0,2201
3,6,14,Supermercado,543,799,623.0,2202
3,7,14,Supermercado,550,799,709.5,2203
3,5,14,Supermercado,760,929,809.13,2204
3,4,14,Supermercado,760,929,851.0,2205
3,7,15,Supermercado,550,550,550.0,2206
3,6,33,Supermercado,611,799,724.75,2207
3,7,33,Supermercado,799,799,799.0,2208
3,5,33,Supermercado,760,869,813.2,2209
3,4,33,Supermercado,760,1390,864.62,2210
3,5,16,Supermercado,390,629,502.5,2211
3,6,16,Supermercado,492,690,545.0,2212
3,7,16,Supermercado,490,690,559.67,2213
3,4,16,Supermercado,390,990,601.4,2214
3,7,17,Supermercado,499,499,499.0,2215
3,6,17,Supermercado,519,519,519.0,2216
3,5,17,Supermercado,589,589,589.0,2217
3,4,17,Supermercado,499,629,596.5,2218
3,4,17,Supermercado,390,390,390.0,2219
3,4,18,Supermercado,2290,2998,2641.55,2220
3,6,18,Supermercado,1999,3890,2644.5,2221
3,7,18,Supermercado,2699,2699,2699.0,2222
3,5,18,Supermercado,2290,2998,2741.71,2223
3,7,18,Supermercado,1999,2300,2149.5,2224
3,4,18,Supermercado,2290,2398,2344.0,2225
3,4,19,Supermercado,2190,2198,2193.2,2226
3,5,19,Supermercado,2190,2198,2195.33,2227
3,7,19,Supermercado,2198,2198,2198.0,2228
3,7,20,Supermercado,450,450,450.0,2229
3,4,20,Supermercado,499,699,601.82,2230
3,5,20,Supermercado,499,699,639.2,2231
3,6,20,Supermercado,580,699,639.5,2232
3,6,32,Supermercado,543,543,543.0,2233
3,4,32,Supermercado,580,699,639.5,2234
3,7,32,Supermercado,699,699,699.0,2235
3,5,21,Supermercado,290,699,459.33,2236
3,4,21,Supermercado,449,550,470.0,2237
3,6,21,Supermercado,487,489,488.33,2238
3,7,21,Supermercado,489,489,489.0,2239
3,7,21,Supermercado,300,300,300.0,2240
3,5,21,Supermercado,299,489,394.0,2241
3,4,21,Supermercado,489,489,489.0,2242
3,6,22,Supermercado,750,999,860.75,2243
3,7,22,Supermercado,790,999,929.33,2244
3,5,22,Supermercado,899,1049,990.57,2245
3,4,22,Supermercado,990,1490,1056.75,2246
3,4,23,Supermercado,519,599,543.64,2247
3,6,23,Supermercado,430,629,547.2,2248
3,5,23,Supermercado,519,599,577.5,2249
3,7,23,Supermercado,599,599,599.0,2250
3,7,23,Supermercado,430,430,430.0,2251
3,5,23,Supermercado,539,599,569.0,2252
3,7,24,Supermercado,490,590,540.0,2253
3,4,24,Supermercado,499,749,561.08,2254
3,6,24,Supermercado,490,720,597.5,2255
3,5,24,Supermercado,490,699,598.0,2256
3,7,24,Supermercado,490,490,490.0,2257
3,4,24,Supermercado,630,630,630.0,2258
3,4,25,Supermercado,1590,2990,2384.86,2259
3,7,26,Supermercado,799,799,799.0,2260
3,6,26,Supermercado,799,799,799.0,2261
3,5,26,Supermercado,799,890,829.33,2262
3,4,26,Supermercado,799,890,846.75,2263
3,5,26,Supermercado,789,799,794.0,2264
3,4,26,Supermercado,799,799,799.0,2265
3,7,26,Supermercado,799,800,799.5,2266
3,4,27,Supermercado,940,1099,1000.73,2267
3,5,27,Supermercado,990,1099,1030.83,2268
3,7,27,Supermercado,990,1099,1062.67,2269
3,6,27,Supermercado,849,1295,1081.0,2270
3,6,28,Supermercado,77,87,82.0,2271
3,5,28,Supermercado,76,87,82.6,2272
3,4,28,Supermercado,81,92,87.14,2273
3,7,28,Supermercado,76,110,91.0,2274
3,4,29,Supermercado,987,1427,1154.33,2275
3,5,29,Supermercado,1112,1427,1307.67,2276
3,7,29,Supermercado,600,600,600.0,2277
3,4,30,Supermercado,299,590,528.5,2278
3,5,30,Supermercado,490,590,558.13,2279
3,6,30,Supermercado,559,590,579.33,2280
3,6,30,Supermercado,300,300,300.0,2281
3,7,30,Supermercado,250,559,404.5,2282
12,4,1,Supermercado,199,331,290.17,2283
12,5,1,Supermercado,313,313,313.0,2284
12,5,2,Supermercado,829,829,829.0,2285
12,4,2,Supermercado,799,1090,879.3,2286
12,5,3,Supermercado,659,659,659.0,2287
12,4,3,Supermercado,890,890,890.0,2288
12,4,3,Supermercado,589,659,599.14,2289
12,5,4,Supermercado,299,299,299.0,2290
12,4,4,Supermercado,239,719,305.5,2291
12,4,4,Supermercado,179,179,179.0,2292
12,5,4,Supermercado,199,199,199.0,2293
12,4,5,Supermercado,622,629,627.83,2294
12,5,6,Supermercado,699,699,699.0,2295
12,4,6,Supermercado,690,749,716.75,2296
12,4,6,Supermercado,690,859,747.2,2297
12,4,7,Supermercado,1098,1458,1384.67,2298
12,4,7,Supermercado,1500,1500,1500.0,2299
12,4,8,Supermercado,590,899,664.17,2300
12,5,8,Supermercado,759,759,759.0,2301
12,5,9,Supermercado,799,799,799.0,2302
12,4,9,Supermercado,729,1030,879.33,2303
12,4,9,Supermercado,729,1030,837.2,2304
12,4,10,Supermercado,689,930,803.43,2305
12,4,10,Supermercado,639,930,743.67,2306
12,5,10,Supermercado,859,859,859.0,2307
12,5,11,Supermercado,399,399,399.0,2308
12,4,11,Supermercado,399,590,497.5,2309
12,5,31,Supermercado,999,999,999.0,2310
12,4,31,Supermercado,659,1890,1106.0,2311
12,4,13,Supermercado,790,979,874.17,2312
12,4,14,Supermercado,599,929,793.2,2313
12,5,14,Supermercado,799,799,799.0,2314
12,4,15,Supermercado,790,949,867.67,2315
12,4,33,Supermercado,699,1390,840.3,2316
12,5,33,Supermercado,699,699,699.0,2317
12,4,16,Supermercado,399,599,472.33,2318
12,4,34,Supermercado,399,399,399.0,2319
12,5,34,Supermercado,399,399,399.0,2320
12,4,17,Supermercado,350,699,442.14,2321
12,5,18,Supermercado,1899,1899,1899.0,2322
12,4,18,Supermercado,2189,2699,2384.78,2323
12,4,19,Supermercado,2190,2290,2217.0,2324
12,4,32,Supermercado,549,699,625.0,2325
12,5,21,Supermercado,489,489,489.0,2326
12,4,21,Supermercado,399,550,503.1,2327
12,4,21,Supermercado,299,299,299.0,2328
12,4,22,Supermercado,699,1049,982.5,2329
12,5,22,Supermercado,999,999,999.0,2330
12,4,23,Supermercado,399,679,565.89,2331
12,5,23,Supermercado,599,599,599.0,2332
12,4,23,Supermercado,579,579,579.0,2333
12,4,24,Supermercado,530,749,661.18,2334
12,4,24,Supermercado,590,590,590.0,2335
12,4,25,Supermercado,2189,3180,2436.75,2336
12,4,26,Supermercado,829,890,857.86,2337
12,4,26,Supermercado,660,660,660.0,2338
12,5,26,Supermercado,859,859,859.0,2339
